2016,5,149.0,4.0,0.0,13.0,0.0,10.0,1.0,4.0,5.0,14.0,7.0,7.0,37.0,10.0,0.0,6.0,2.0,12.0,1.0,9.0,7.0,0.0
2016,6,244.0,10.0,0.0,12.0,2.0,7.0,8.0,8.0,9.0,40.0,6.0,20.0,60.0,18.0,0.0,2.0,2.0,17.0,3.0,6.0,14.0,0.0
2016,7,455.0,18.0,0.0,33.0,3.0,17.0,0.0,18.0,22.0,51.0,19.0,25.0,87.0,53.0,0.0,4.0,3.0,43.0,7.0,28.0,24.0,0.0
2016,8,623.0,20.0,0.0,36.0,3.0,44.0,5.0,30.0,28.0,88.0,19.0,39.0,118.0,58.0,1.0,8.0,7.0,38.0,2.0,47.0,30.0,2.0
2016,9,907.0,37.0,3.0,51.0,15.0,46.0,9.0,48.0,44.0,91.0,24.0,81.0,158.0,59.0,0.0,9.0,4.0,53.0,6.0,78.0,85.0,6.0
2016,10,912.0,60.0,1.0,45.0,16.0,63.0,4.0,46.0,66.0,79.0,23.0,70.0,172.0,63.0,3.0,11.0,4.0,45.0,2.0,43.0,95.0,1.0
2016,11,588.0,39.0,5.0,34.0,2.0,32.0,3.0,27.0,22.0,63.0,23.0,64.0,99.0,30.0,-1.0,5.0,6.0,46.0,3.0,37.0,46.0,3.0
2016,12,533.0,54.0,0.0,22.0,8.0,25.0,7.0,26.0,28.0,49.0,10.0,46.0,74.0,21.0,2.0,2.0,4.0,28.0,7.0,54.0,58.0,8.0
2016,13,405.0,9.0,0.0,25.0,12.0,15.0,0.0,13.0,24.0,43.0,13.0,29.0,67.0,16.0,-1.0,10.0,3.0,53.0,3.0,27.0,42.0,2.0
2016,14,326.0,23.0,0.0,23.0,9.0,13.0,6.0,15.0,18.0,28.0,5.0,29.0,54.0,12.0,0.0,7.0,3.0,45.0,2.0,19.0,15.0,0.0
2016,15,253.0,11.0,0.0,23.0,16.0,4.0,1.0,23.0,10.0,16.0,10.0,8.0,19.0,22.0,1.0,5.0,0.0,38.0,0.0,10.0,36.0,0.0
2016,16,278.0,18.0,0.0,17.0,11.0,15.0,5.0,12.0,10.0,17.0,12.0,17.0,31.0,10.0,0.0,4.0,1.0,40.0,10.0,26.0,22.0,0.0
2016,17,186.0,16.0,2.0,14.0,3.0,6.0,3.0,9.0,16.0,16.0,11.0,9.0,30.0,8.0,0.0,5.0,2.0,18.0,1.0,8.0,8.0,1.0
2016,18,118.0,4.0,0.0,8.0,2.0,5.0,2.0,4.0,6.0,11.0,4.0,12.0,24.0,8.0,0.0,5.0,0.0,11.0,2.0,3.0,7.0,0.0
2016,19,86.0,6.0,0.0,10.0,0.0,9.0,0.0,5.0,6.0,1.0,3.0,6.0,19.0,3.0,0.0,-1.0,1.0,9.0,0.0,6.0,3.0,0.0
